indroea,event_id,inicio,fin,duracion,deficit_hm3
9056,1410,1995-08-08,1995-08-31,24,0.062380800000000056
9056,1411,1995-10-09,1995-12-01,54,0.11975040000000002
9056,1412,2000-08-13,2000-08-19,7,0.24572160000000007
9056,1413,2000-10-07,2000-10-21,15,0.03654720000000001
9056,1414,2002-06-21,2002-07-05,15,0.13413599999999995
9056,1415,2006-04-12,2006-04-18,7,0.03693600000000001
9056,1416,2006-05-03,2006-07-07,66,0.42219360000000006
9056,1417,2006-10-09,2006-11-30,53,0.08709120000000006
9056,1418,2006-12-16,2007-01-08,24,0.02168640000000006
9056,1419,2007-01-26,2007-02-08,14,0.019958400000000084
9056,1420,2008-03-08,2008-05-09,63,0.6743952
9056,1421,2008-09-27,2008-10-07,11,0.406944
9056,1422,2009-06-04,2009-07-19,46,2.0928671999999997
9056,1423,2013-02-09,2013-03-08,28,0.04540320000000005
9056,1424,2014-12-26,2015-01-08,14,0.019872000000000056
9056,1425,2015-01-26,2015-02-17,23,0.022075200000000083
9056,1426,2017-04-02,2017-04-30,29,0.037367999999999985
9056,1427,2017-10-20,2018-02-17,121,0.7722000000000007
9057,1428,1975-10-01,1975-11-25,56,0.14628384000000005
9057,1429,1975-12-11,1976-04-05,117,0.05130864000000001
9057,1430,1981-05-20,1981-06-26,38,0.04694976000000001
9057,1431,1981-08-11,1981-09-08,29,0.02081376000000001
9057,1432,1983-02-22,1983-03-16,23,0.016714080000000013
9057,1433,1983-04-11,1983-04-18,8,0.00889488
9057,1434,1983-05-27,1983-06-06,11,0.002928960000000001
9057,1435,1983-09-28,1983-10-08,11,0.005650560000000006
9057,1436,1983-10-21,1983-12-17,58,0.020381760000000023
9057,1437,1984-01-01,1984-01-11,11,0.002440800000000007
9057,1438,1984-06-30,1984-08-06,38,0.023859360000000007
9057,1439,1985-03-17,1985-05-14,59,0.13322879999999998
9057,1440,1986-05-11,1986-07-14,65,0.08602848
9057,1441,1986-07-30,1986-08-18,20,0.0021254400000000006
9057,1442,1987-04-22,1987-05-21,30,0.02768688
9057,1443,1987-07-22,1987-09-30,71,0.0360936
9057,1444,1990-08-28,1990-09-09,13,0.004691520000000001
9057,1445,1991-12-14,1992-03-24,102,0.07539696000000003
9057,1446,1994-04-08,1994-05-07,30,0.011033280000000001
9057,1447,1994-11-15,1994-12-31,47,0.04226688000000002
9057,1448,1996-10-17,1996-11-15,30,0.0056073600000000065
9057,1449,1999-06-22,1999-07-25,34,0.029842560000000004
9057,1450,1999-08-24,1999-12-13,112,0.18147456
9057,1451,2000-03-15,2000-03-19,5,0.01580688
9057,1452,2000-06-13,2000-10-13,123,0.20211552
9057,1453,2001-04-27,2001-05-20,24,0.025233120000000005
9057,1454,2002-01-15,2002-02-28,45,0.02552256
9057,1455,2002-03-21,2002-06-03,75,0.08347104000000001
9058,1456,1981-11-18,1981-11-25,8,0.006652799999999997
9058,1457,1981-12-08,1981-12-25,18,0.012726719999999993
9058,1458,1982-04-09,1982-05-28,50,0.23625216
9058,1459,1983-02-04,1983-02-24,21,0.036508320000000004
9058,1460,1983-04-08,1983-04-20,13,0.025531199999999997
9058,1461,1983-08-15,1983-08-21,7,0.012277439999999994
9058,1462,1983-09-13,1983-11-16,65,0.02899583999999996
9058,1463,1993-07-29,1993-09-07,41,0.023293440000000006
9058,1464,1994-07-09,1994-07-23,15,0.006911999999999991
9058,1465,1994-11-18,1995-02-12,87,0.11165472
9058,1466,1995-03-23,1995-05-24,63,0.15025824
9058,1467,1995-09-22,1995-12-07,77,0.22864032000000006
9058,1468,2000-02-25,2000-03-20,25,0.011214719999999982
9058,1469,2002-05-18,2002-09-27,133,0.20491056000000005
9058,1470,2005-04-25,2005-07-22,89,0.19348848000000002
9058,1471,2005-09-08,2005-10-12,35,0.015292800000000002
9058,1472,2006-05-19,2006-06-09,22,0.009560160000000003
9058,1473,2006-07-03,2006-09-12,72,0.09018864
9058,1474,2006-10-01,2006-11-02,33,0.036054720000000026
9058,1475,2006-12-27,2007-02-02,38,0.03354911999999999
9058,1476,2007-11-01,2008-04-07,159,0.19902672000000002
9058,1477,2012-06-01,2012-07-23,53,0.008830080000000002
9059,1478,1974-06-10,1974-06-25,16,2.657448000000001
9059,1479,1974-07-19,1974-07-26,8,1.3423536000000005
9059,1480,1976-08-15,1976-09-02,19,2.5969326047146457
9059,1481,1978-12-17,1978-12-24,8,0.25729920000000006
9059,1482,1987-03-10,1987-03-21,12,2.039234345457114
9059,1483,1987-05-14,1987-06-07,25,1.3142347199999995
9059,1484,1988-08-12,1988-08-28,17,0.4435871697360211
9059,1485,1988-12-31,1989-03-15,75,3.337093047494473
9059,1486,1989-04-28,1989-05-04,7,2.1637690717733977
9059,1487,1989-05-22,1989-05-26,5,0.9008064
9059,1488,1989-07-27,1989-08-10,15,0.6960384000000003
9059,1489,1990-04-29,1990-06-04,37,1.9323671255596928
9059,1490,1992-03-15,1992-04-01,18,3.027056753173656
9059,1491,1992-04-20,1992-05-18,29,8.162006600758438
9059,1492,1993-03-20,1993-04-08,20,0.4097519999999998
9059,1493,1995-05-24,1995-07-15,53,2.9686824000000005
9059,1494,1995-09-15,1995-11-13,60,1.0479415204629936
9059,1495,1996-07-06,1996-07-11,6,1.2280896000000001
9059,1496,1999-04-16,1999-04-28,13,0.30438893419282276
9059,1497,2005-03-30,2005-06-09,72,3.4066845371552352
9059,1498,2005-08-30,2005-10-25,57,1.1076480000000006
9059,1499,2005-11-21,2005-11-27,7,0.23939102244389027
9059,1500,2006-05-29,2006-07-06,39,1.2156134399999996
9059,1501,2007-02-04,2007-02-08,5,0.29991600000000007
9059,1502,2007-11-02,2008-01-09,69,6.851595567985697
9059,1503,2008-02-02,2008-03-18,46,0.9956519454571133
9059,1504,2011-07-11,2011-09-19,71,4.579018879668768
9059,1505,2011-10-16,2011-11-02,18,1.1093760000000004
9059,1506,2011-12-07,2012-03-07,92,9.942902945541807
9059,1507,2012-03-25,2012-04-28,35,1.6271711444407893
9059,1508,2012-07-23,2012-09-26,66,3.913397520462994
9059,1509,2015-05-23,2015-06-09,18,1.1762971199999996
9059,1510,2016-09-28,2016-10-21,24,0.43575840000000043
9059,1511,2017-01-10,2017-01-31,22,0.7514208000000003
9059,1512,2017-06-20,2017-06-29,10,0.5388984000000002
9059,1513,2017-10-10,2018-01-02,85,8.329208367985698
9059,1514,2019-01-03,2019-01-28,26,4.2111360000000015
9059,1515,2019-04-04,2019-05-09,36,4.157492045810008
9059,1516,2019-06-21,2019-07-26,36,0.9276551999999998
9059,1517,2019-10-03,2019-10-15,13,0.8304336000000002
9061,1518,1974-04-21,1974-04-30,10,0.031682880000000024
9061,1519,1978-11-10,1978-12-02,23,0.20232288000000004
9061,1520,1980-01-15,1980-01-21,7,0.13183776
9061,1521,1980-04-06,1980-05-03,28,1.8329783162585407
9061,1522,1981-04-21,1981-04-27,7,0.11809734218697741
9061,1523,1981-11-14,1981-11-29,16,0.049170240000000046
9061,1524,1982-04-16,1982-05-22,37,0.6662630377069716
9061,1525,1982-07-01,1982-07-10,10,0.05127840000000001
9061,1526,1983-04-06,1983-04-14,9,0.04856544000000004
9061,1527,1983-09-24,1983-11-14,52,0.4316457600000001
9061,1528,1985-05-05,1985-05-13,9,0.03505409300912438
9061,1529,1985-10-18,1985-10-22,5,0.03912192000000003
9061,1530,1985-11-18,1985-12-22,35,0.37067328000000016
9061,1531,1986-04-09,1986-04-20,12,0.6805523675192282
9061,1532,1986-11-07,1986-11-13,7,0.04974912000000003
9061,1533,1987-03-14,1987-03-28,15,0.6055254238876432
9061,1534,1987-05-01,1987-07-14,75,5.044596095114896
9061,1535,1987-10-29,1987-11-09,12,0.036236160000000045
9061,1536,1987-12-18,1988-01-14,28,0.8661816
9061,1537,1988-02-03,1988-03-15,42,1.8744762981015624
9061,1538,1988-03-27,1988-04-15,20,1.8704135497367638
9061,1539,1988-04-27,1988-06-29,64,5.1198404511613145
9061,1540,1988-07-11,1988-12-19,162,2.85575328
9061,1541,1989-02-22,1989-02-28,7,0.20416752000000002
9061,1542,1989-03-17,1989-04-07,22,0.7690245536597727
9061,1543,1989-05-23,1989-10-27,158,2.2070712833975072
9061,1544,1989-12-03,1989-12-12,10,0.06621696000000003
9061,1545,1989-12-28,1990-02-11,46,2.5745608966817954
9061,1546,1990-02-25,1990-06-19,115,4.704021242814699
9061,1547,1992-01-23,1992-02-08,17,0.3626158859217521
9061,1548,2001-12-21,2001-12-30,10,0.30994272000000017
9061,1549,2003-07-20,2003-08-12,24,0.03146256000000001
9061,1550,2005-07-04,2005-07-28,25,0.1592784
9061,1551,2007-12-11,2007-12-19,9,0.35277120000000006
9061,1552,2011-10-14,2011-10-23,10,0.13250304000000002
9061,1553,2012-01-26,2012-02-24,30,0.9569658059217522
9061,1554,2016-12-25,2017-01-10,17,0.14977008000000006
9061,1555,2019-01-08,2019-01-25,18,0.36789120000000003
9061,1556,2020-09-11,2020-09-22,12,0.031104000000000014
9062,1557,1978-11-14,1978-11-27,14,0.11192256
9062,1558,1985-11-19,1985-12-14,26,0.09614592000000004
9062,1559,1987-05-04,1987-06-11,39,1.4718499199999997
9062,1560,1989-07-15,1989-08-04,21,0.05081184000000001
9062,1561,1989-08-29,1989-09-18,21,0.028321920000000007
9062,1562,1990-01-04,1990-01-25,22,0.27732672
9062,1563,1990-03-04,1990-04-05,33,1.0431244800000001
9062,1564,1990-07-08,1990-08-21,45,0.03532896000000001
9062,1565,1990-09-08,1990-10-16,39,0.05422464000000002
9062,1566,1991-01-31,1991-02-19,20,0.16428960000000004
9062,1567,1991-08-17,1991-09-02,17,0.03093120000000001
9062,1568,1992-01-02,1992-03-14,73,1.04473152
9062,1569,1993-01-25,1993-04-12,78,1.7251488000000004
9062,1570,1993-06-15,1993-07-27,43,0.20229696000000005
9062,1571,1994-07-27,1994-09-12,48,0.047917440000000026
9062,1572,1994-12-04,1994-12-20,17,0.3314476800000001
9062,1573,1995-04-15,1995-04-27,13,0.6683904
9062,1574,1995-06-09,1995-09-26,110,0.5228841600000002
9062,1575,1995-10-18,1995-11-10,24,0.48660480000000006
9062,1576,1996-09-11,1996-09-18,8,0.024779520000000006
9062,1577,1997-03-26,1997-05-03,39,1.3800067200000001
9062,1578,2000-01-24,2000-02-01,9,0.056255040000000034
9062,1579,2000-03-15,2000-03-23,9,0.07895232000000002
9062,1580,2001-12-11,2002-01-02,23,0.23168160000000004
9062,1581,2002-05-03,2002-05-07,5,0.09472032000000002
9062,1582,2005-02-24,2005-03-09,14,0.07413120000000005
9062,1583,2006-05-24,2006-06-23,31,0.24990336000000005
9062,1584,2007-11-05,2007-11-19,15,0.36526464000000003
9062,1585,2011-04-28,2011-06-06,40,1.17498816
9062,1586,2011-06-19,2011-07-09,21,0.13523328
9062,1587,2011-10-15,2011-10-23,9,0.030758400000000012
9062,1588,2012-01-26,2012-02-22,28,0.11252736000000003
9062,1589,2015-05-16,2015-06-08,24,0.04988735999999999
9062,1590,2015-12-21,2016-01-01,12,0.14767488000000004
9062,1591,2016-12-17,2017-01-10,25,0.38956032
9062,1592,2017-04-20,2017-05-02,13,0.34576416000000015
9062,1593,2017-06-18,2017-06-25,8,0.08209728000000002
9062,1594,2017-10-15,2017-11-04,21,0.0465696
9062,1595,2017-11-21,2017-12-05,15,0.04867776
9062,1596,2018-10-24,2018-11-05,13,0.03110400000000001
9062,1597,2019-01-01,2019-01-23,23,0.3178137600000001
9062,1598,2021-04-07,2021-04-25,19,0.8370604800000001
9062,1599,2021-05-25,2021-07-10,47,0.08736768000000004
9063,1600,1981-09-13,1981-09-21,9,0.05287680000000001
9063,1601,1981-11-22,1981-11-28,7,0.14905728000000004
9063,1602,1988-11-21,1988-11-30,10,0.05470847999999999
9063,1603,1989-01-03,1989-02-23,52,1.6078219200000003
9063,1604,1990-03-08,1990-04-05,29,1.6166736000000002
9063,1605,1992-02-27,1992-03-23,26,0.46489679999999994
9063,1606,1993-02-07,1993-03-12,34,1.1339568
9063,1607,1993-03-28,1993-04-13,17,0.19405440000000004
9063,1608,1995-04-07,1995-04-20,14,0.10363680000000004
9063,1609,1995-10-21,1995-11-21,32,0.2671315200000001
9063,1610,1997-03-16,1997-05-04,50,1.7009049600000004
9063,1611,2000-03-13,2000-03-26,14,0.3439152000000002
9063,1612,2001-12-12,2002-02-05,56,0.8016537600000003
9063,1613,2005-07-18,2005-09-03,48,0.13404959999999996
9063,1614,2005-09-20,2005-10-10,21,0.04734719999999999
9063,1615,2006-05-05,2006-07-14,71,0.9106992
9063,1616,2006-08-08,2006-08-15,8,0.040953599999999965
9063,1617,2007-01-12,2007-01-22,11,0.11878272000000004
9063,1618,2007-11-06,2007-12-02,27,0.4227379200000001
9063,1619,2008-02-19,2008-03-08,19,0.52424064
9063,1620,2011-04-20,2011-06-05,47,2.3743152000000003
9063,1621,2011-06-20,2011-07-11,22,0.07257600000000004
9063,1622,2011-09-22,2011-11-01,41,0.17521920000000002
9063,1623,2011-11-25,2011-12-16,22,0.2784499200000001
9063,1624,2012-01-27,2012-02-18,23,0.29293056
9063,1625,2015-11-11,2015-11-21,11,0.10406016000000003
9063,1626,2015-12-18,2016-01-02,16,0.2137449600000001
9063,1627,2016-09-26,2016-11-04,40,0.04890240000000004
9063,1628,2016-12-18,2017-01-10,24,0.43611264000000016
9063,1629,2017-04-24,2017-05-17,24,0.28978560000000003
9063,1630,2017-06-06,2017-06-28,23,0.13811040000000008
9063,1631,2017-10-14,2017-11-04,22,0.10385280000000005
9063,1632,2017-11-23,2017-12-08,16,0.13051584000000002
9063,1633,2018-12-07,2018-12-13,7,0.08448192
9063,1634,2018-12-31,2019-01-22,23,0.8734003200000001
9063,1635,2019-07-12,2019-07-23,12,0.26045280000000004
9063,1636,2019-09-08,2019-10-19,42,0.07680960000000002
9063,1637,2021-04-05,2021-08-01,119,2.83345776
9064,1638,1975-12-25,1976-01-29,36,0.26178336
9064,1639,1976-03-05,1976-03-12,8,0.16134336
9064,1640,1977-03-14,1977-04-11,29,0.23258016000000012
9064,1641,1982-05-20,1982-05-27,8,0.02690496000000003
9064,1642,1983-12-06,1983-12-16,11,0.06519744000000004
9064,1643,1984-04-18,1984-05-13,26,0.46166112000000004
9064,1644,1984-08-11,1984-08-22,12,0.02348352
9064,1645,1985-09-11,1985-11-05,56,0.04831488000000002
9064,1646,1985-11-17,1985-12-24,38,0.7589808000000001
9064,1647,1986-06-25,1986-07-19,25,0.08077104000000003
9064,1648,1986-12-02,1986-12-08,7,0.07953984000000003
9064,1649,1987-03-13,1987-03-27,15,0.58058208
9064,1650,1987-04-22,1987-06-18,58,1.0792915200000002
9064,1651,1987-09-13,1987-09-23,11,0.03245184
9064,1652,1988-11-07,1988-11-30,24,0.0637632
9064,1653,1988-12-30,1989-01-04,6,0.09270720000000002
9064,1654,1989-01-22,1989-02-23,33,0.7958217599999999
9064,1655,1989-12-09,1989-12-15,7,0.12091680000000007
9064,1656,1990-01-05,1990-01-26,22,0.36196416
9064,1657,1990-02-24,1990-04-05,41,1.9974902400000003
9064,1658,1992-01-23,1992-02-09,18,0.49480416
9064,1659,1993-02-01,1993-03-05,33,0.8665056000000002
9064,1660,1993-03-30,1993-04-14,16,0.06807456000000006
9064,1661,1995-05-06,1995-05-12,7,0.24016608000000006
9064,1662,1995-07-22,1995-09-09,50,0.11280816000000005
9064,1663,1995-10-25,1995-11-10,17,0.04203359999999999
9064,1664,1997-04-07,1997-04-27,21,0.2603577600000001
9064,1665,1998-02-12,1998-02-22,11,0.3797539200000001
9064,1666,2002-03-27,2002-04-02,7,0.027803520000000026
9064,1667,2005-06-22,2005-09-08,79,0.10906272000000004
9064,1668,2006-05-28,2006-07-24,58,0.4810708800000001
9064,1669,2006-11-10,2006-11-15,6,0.03652128
9064,1670,2007-01-15,2007-01-22,8,0.18874080000000004
9064,1671,2007-11-06,2007-11-19,14,0.14324256000000002
9064,1672,2008-02-24,2008-03-07,13,0.16095456
9064,1673,2011-04-17,2011-06-05,50,1.0886918399999999
9064,1674,2011-06-17,2011-07-11,25,0.05487696000000004
9064,1675,2011-10-15,2011-11-01,18,0.04185216
9064,1676,2011-11-24,2011-12-16,23,0.10600416000000007
9064,1677,2012-01-27,2012-02-16,21,0.05916671999999999
9064,1678,2015-12-18,2016-01-01,15,0.2954707200000001
9064,1679,2016-12-18,2017-01-10,24,0.5036515200000001
9064,1680,2017-05-29,2017-08-07,71,0.3155803200000001
9064,1681,2019-01-03,2019-01-21,19,0.44064
9064,1682,2021-04-06,2021-04-26,21,0.4038768
9064,1683,2021-06-09,2021-06-17,9,0.03170880000000001
9064,1684,2021-07-18,2021-07-30,13,0.03442608000000001
9065,1685,1974-07-01,1974-07-20,20,2.8674648
9065,1686,1980-06-20,1980-07-11,22,3.1049568000000005
9065,1687,1982-05-22,1982-06-03,13,4.7932992
9065,1688,1982-06-21,1982-12-06,169,19.043907744728852
9065,1689,1985-10-07,1985-10-31,25,0.2310336000000003
9065,1690,1985-12-04,1985-12-23,20,0.34702069041214856
9065,1691,1988-11-09,1988-12-02,24,0.8943640622993512
9065,1692,1989-01-19,1989-02-24,37,3.285724540737529
9065,1693,1989-09-30,1989-10-09,10,0.22695552000000008
9065,1694,1989-12-13,1989-12-17,5,0.22520159999999997
9065,1695,1989-12-31,1990-01-08,9,0.45092260789587935
9065,1696,1990-02-27,1990-04-04,37,1.6745616000000003
9065,1697,1992-02-28,1992-03-23,25,2.9442096000000006
9065,1698,1992-11-11,1992-12-01,21,1.9963096622993515
9065,1699,1993-02-20,1993-03-04,13,2.393236800000001
9065,1700,1995-07-16,1995-09-05,52,0.8863344000000002
9065,1701,1995-10-23,1995-11-20,29,1.3135392000000001
9065,1702,1997-03-12,1997-04-27,47,9.053726399999999
9065,1703,2001-12-18,2001-12-31,14,2.087009081648591
9065,1704,2003-05-29,2003-12-23,209,18.95556063748373
9065,1705,2004-01-08,2004-01-17,10,0.7012817092841589
9065,1706,2004-02-01,2004-02-19,19,6.202084457440344
9065,1707,2005-03-02,2005-03-10,9,0.6930575999999999
9065,1708,2005-06-04,2005-06-26,23,0.2744279999999999
9065,1709,2006-04-07,2006-04-15,9,0.6084287999999998
9065,1710,2006-05-11,2006-06-29,50,5.151340800000001
9065,1711,2006-12-25,2007-01-23,30,0.821831511409979
9065,1712,2008-02-15,2008-03-21,36,2.6337960000000002
9065,1713,2011-04-10,2011-05-21,42,3.4610111999999997
9065,1714,2012-01-20,2012-02-14,26,1.5297552000000003
9065,1715,2012-03-10,2012-04-06,28,1.0791792000000002
9065,1716,2015-12-24,2016-01-03,11,0.40821879123644245
9065,1717,2016-12-11,2017-01-01,22,0.3127035912364425
9065,1718,2017-04-11,2017-05-25,45,6.7711248
9065,1719,2018-12-24,2019-01-20,28,2.084757605986986
9065,1720,2019-03-25,2019-04-09,16,0.236952
9065,1721,2020-02-23,2020-02-27,5,0.2455920000000002
9065,1722,2021-04-10,2021-05-22,43,1.7721936000000005
9065,1723,2021-06-03,2021-06-07,5,0.2616840000000002
9066,1724,1977-08-01,1977-08-10,10,0.6010848000000002
9066,1725,1978-11-22,1978-12-02,11,0.2032128000000001
9066,1726,1980-03-02,1980-03-07,6,0.15328208850325342
9066,1727,1980-04-02,1980-04-08,7,1.6712680608676822
9066,1728,1981-01-29,1981-02-26,29,0.8228162824294982
9066,1729,1985-12-01,1985-12-23,23,1.0355633609544483
9066,1730,1988-11-05,1988-12-01,27,2.2957344
9066,1731,1989-01-15,1989-02-24,41,5.524440177006515
9066,1732,1989-08-16,1989-09-30,46,0.6897398400000003
9066,1733,1989-12-12,1990-01-27,47,2.191132397830806
9066,1734,1990-03-24,1990-04-02,10,0.5285951999999999
9066,1735,1992-01-09,1992-02-11,34,0.9356369921908929
9066,1736,1992-02-28,1992-03-22,24,2.813608636268986
9066,1737,1993-02-03,1993-03-11,37,5.1471772069848205
9066,1738,1994-07-02,1994-07-17,16,0.182304
9066,1739,1995-11-05,1995-11-21,17,0.25496640000000004
9066,1740,1997-02-28,1997-04-27,59,9.957093345032549
9066,1741,2001-12-20,2002-01-08,20,1.7782373603036887
9066,1742,2003-05-01,2003-05-05,5,0.1214381062906755
9066,1743,2004-07-13,2004-07-29,17,0.11538720000000005
9066,1744,2004-08-10,2004-10-13,65,1.0777622400000002
9066,1745,2006-06-01,2006-06-16,16,0.4251312000000001
9066,1746,2007-01-20,2007-01-27,8,0.3543428583514101
9066,1747,2009-10-01,2009-11-05,36,0.9789984000000005
9066,1748,2009-11-19,2009-11-27,9,0.3405024000000001
9066,1749,2011-05-09,2011-06-05,28,0.9678528000000002
9066,1750,2011-06-25,2011-07-16,22,0.21483360000000007
9066,1751,2013-10-01,2013-11-04,35,1.3159584000000004
9066,1752,2013-11-29,2014-01-13,46,1.879499666811281
9066,1753,2014-03-12,2014-03-24,13,1.4231699310195163
9066,1754,2014-04-08,2014-05-19,42,4.185469051366598
9066,1755,2014-06-04,2014-07-01,28,0.8684496
9066,1756,2014-07-19,2014-08-15,28,0.32257440000000004
9066,1757,2014-09-03,2014-11-28,87,0.9455184000000006
9066,1758,2014-12-24,2015-01-16,24,2.6537593086767903
9066,1759,2015-04-04,2015-09-07,157,10.284479092581346
9066,1760,2016-12-28,2017-01-09,13,0.5596760661605212
9066,1761,2017-12-04,2017-12-08,5,0.5085504000000001
9066,1762,2021-04-25,2021-05-07,13,0.12582382321041205
9067,1763,1982-04-14,1982-07-19,97,1.3455720000000004
9067,1764,1984-07-16,1984-07-29,14,0.0549072
9067,1765,1985-10-15,1985-10-24,10,0.023846400000000004
9067,1766,1985-11-28,1985-12-08,11,0.12061440000000004
9067,1767,1986-12-02,1986-12-07,6,0.06255360000000003
9067,1768,1988-11-27,1988-12-01,5,0.03032640000000002
9067,1769,1989-02-14,1989-02-24,11,0.2588544000000001
9067,1770,1989-12-03,1990-02-09,69,0.4947696000000002
9067,1771,1990-03-01,1990-04-02,33,0.9005039999999999
9067,1772,1992-02-03,1992-02-12,10,0.04682879999999999
9067,1773,1992-03-03,1992-03-22,20,0.4001183999999998
9067,1774,1993-01-15,1993-02-26,43,0.5930928
9067,1775,1993-03-25,1993-03-29,5,0.07145279999999997
9067,1776,1995-04-07,1995-04-21,15,0.37389600000000006
9067,1777,1995-09-01,1995-09-10,10,0.07032959999999999
9067,1778,1995-10-15,1995-12-01,48,0.5247072
9067,1779,1997-03-08,1997-04-26,50,1.1365488000000001
9067,1780,2000-01-20,2000-02-13,25,0.34801920000000003
9067,1781,2004-08-17,2004-09-30,45,0.03680640000000002
9067,1782,2005-06-29,2005-08-10,43,0.13841280000000006
9067,1783,2006-05-18,2006-06-15,29,0.24796800000000008
9067,1784,2007-01-10,2007-01-22,13,0.42858720000000017
9067,1785,2008-02-20,2008-03-03,13,0.40392000000000006
9067,1786,2011-04-27,2011-05-18,22,0.13897440000000003
9067,1787,2015-11-07,2015-11-20,14,0.09555840000000002
9067,1788,2015-12-12,2016-01-03,23,0.27086400000000005
9067,1789,2016-08-15,2016-09-13,30,0.028166400000000005
9067,1790,2016-10-29,2016-11-04,7,0.042768000000000014
9067,1791,2016-12-07,2017-01-09,34,0.6581952000000001
9067,1792,2017-04-19,2017-07-16,89,0.7682472000000001
9067,1793,2018-10-23,2018-10-27,5,0.016416000000000004
9067,1794,2019-01-04,2019-01-19,16,0.11845440000000008
9067,1795,2019-03-27,2019-04-05,10,0.08203680000000002
9067,1796,2020-08-28,2020-09-19,23,0.017539200000000005
9067,1797,2021-04-22,2021-05-12,21,0.21504960000000004
9068,1798,1984-08-01,1984-08-20,20,0.23998423515716516
9068,1799,1985-04-20,1985-05-01,12,0.17762721233993004
9068,1800,1985-07-14,1985-08-12,30,0.23918699860302664
9068,1801,1985-09-05,1985-12-22,109,1.6825540665890788
9068,1802,1986-05-22,1986-07-30,70,0.382209598603021
9068,1803,1986-08-11,1986-12-11,123,1.1890255585564788
9068,1804,1987-04-19,1987-06-13,56,1.3438818300349271
9068,1805,1987-06-25,1987-08-24,61,0.1302049096623969
9068,1806,1987-10-14,1987-11-12,30,0.264179136670545
9068,1807,1988-10-27,1989-02-24,121,2.713271941327118
9068,1808,1989-03-29,1989-04-03,6,0.22341014179278254
9068,1809,1989-05-13,1989-08-02,82,1.5491530407450484
9068,1810,1989-09-27,1990-04-08,194,6.994596726426124
9068,1811,1990-04-28,1990-05-19,22,1.1292086493597209
9068,1812,1990-08-01,1990-09-04,35,0.4440800437718375
9068,1813,1990-09-23,1990-10-24,32,0.1731132293364345
9068,1814,1990-12-02,1990-12-26,25,0.42262819976717103
9068,1815,1991-03-02,1991-03-11,10,0.19662985494761473
9068,1816,1991-04-03,1991-04-12,10,0.2926998670547126
9068,1817,1992-01-18,1992-02-12,26,0.3400824537834719
9068,1818,1992-03-01,1992-03-22,22,1.0558221520372602
9068,1819,1992-05-13,1992-05-28,16,0.3161453629802099
9068,1820,1993-01-10,1993-03-07,57,2.6113079022118955
9068,1821,1993-03-25,1993-04-23,30,2.950068528754362
9068,1822,1997-03-14,1997-04-18,36,2.00720786891736
9068,1823,2017-01-03,2017-01-09,7,0.1353933583236377
9068,1824,2017-04-13,2017-06-24,73,3.181358096856862
9069,1825,1984-08-01,1984-08-20,20,0.23998423515716516
9069,1826,1985-03-30,1985-05-04,36,0.9522146500581999
9069,1827,1985-07-14,1985-08-12,30,0.24053363818393503
9069,1828,1985-09-05,1985-12-22,109,1.8270357513387907
9069,1829,1986-04-05,1986-04-15,11,0.17174174877764778
9069,1830,1986-05-22,1986-07-30,70,0.6082809771827684
9069,1831,1986-08-11,1986-12-11,123,1.2066518961583426
9069,1832,1987-04-17,1987-08-24,130,2.7149070258440036
9069,1833,1987-10-14,1987-11-12,30,0.2825499911525009
9069,1834,1988-10-27,1989-02-24,121,3.1180448626309656
9069,1835,1989-03-29,1989-04-03,6,0.19618511594877794
9069,1836,1989-05-10,1989-08-02,85,2.27691320325961
9069,1837,1989-09-27,1990-04-08,194,7.556660058440102
9069,1838,1990-04-27,1990-05-19,23,2.0602181573923146
9069,1839,1990-06-02,1990-07-07,36,0.3090940519208413
9069,1840,1990-08-01,1990-09-04,35,0.4440800437718375
9069,1841,1990-09-23,1990-10-24,32,0.1885104321303822
9069,1842,1990-11-08,1990-12-26,49,0.6437333727590224
9069,1843,1991-03-02,1991-03-11,10,0.19662985494761473
9069,1844,1991-04-03,1991-04-12,10,0.4079699525029089
9069,1845,1991-06-12,1991-07-07,26,0.22028218114086337
9069,1846,1992-01-06,1992-02-12,38,0.41525739324796457
9069,1847,1992-03-01,1992-03-22,22,1.0558221520372602
9069,1848,1992-04-29,1992-05-30,32,0.7045349951105988
9069,1849,1993-01-06,1993-03-07,61,2.8077576754365756
9069,1850,1993-03-25,1993-04-23,30,3.642589081955763
9069,1851,1997-03-14,1997-04-26,44,2.4918144656577623
9071,1852,1974-01-21,1974-02-02,13,0.24936336000000012
9071,1853,1980-07-05,1980-08-09,36,0.1031745599999999
9071,1854,1985-10-13,1985-11-11,30,0.11586240000000006
9071,1855,1985-11-24,1986-01-01,39,0.24929856000000017
9071,1856,1986-11-06,1986-11-15,10,0.2763936
9071,1857,1989-01-15,1989-02-25,42,4.756230572503161
9071,1858,1989-03-09,1989-04-03,26,0.6855192
9071,1859,1989-05-25,1989-07-05,42,0.8737804800000002
9071,1860,1990-02-03,1990-04-05,62,7.327866092503161
9071,1861,1990-08-05,1990-11-22,110,4.25850912
9071,1862,1992-02-28,1992-03-23,25,2.04422832
9071,1863,1992-09-05,1992-10-03,29,0.11184480000000002
9071,1864,1993-02-13,1993-02-26,14,0.09886751999999994
9071,1865,1997-04-06,1997-05-11,36,1.5010056000000003
9071,1866,2002-04-28,2002-05-02,5,0.11219040000000005
9071,1867,2003-11-18,2003-12-28,41,3.2481129600000003
